tweetID,created_at,location,username,fixedText
1577321422044550000,2022-10-04 15:35:06+00:00,Washington,JonathanLanday,"RT @SimonWDC: Not a good morning for Rs:

- With GA implosion, Senate far more likely to stay Dem  
- With new MAL revelations Trump far more likely to get indicted
- New PA poll has Fetterman up 6, Oz with narrow/no path to victory https://t.co/vQkY2z8K6d"
1577321188908560000,2022-10-04 15:34:11+00:00,"Trenton, NJ",brivera_159,"RT @ninaturner: GOP Senate candidates: 

PA: Killed hundreds of dogs, including puppies

GA: Violence against women and paying for abortions while trying to restrict others from having them

OH: Encourages women to stay in violent marriages

WI: “Insurrectionists taught us how to use flagpoles”"
1577321164397020000,2022-10-04 15:34:05+00:00,,Puddledumpling,"RT @ninaturner: GOP Senate candidates: 

PA: Killed hundreds of dogs, including puppies

GA: Violence against women and paying for abortions while trying to restrict others from having them

OH: Encourages women to stay in violent marriages

WI: “Insurrectionists taught us how to use flagpoles”"
1577321075314230000,2022-10-04 15:33:44+00:00,"North Carolina, USA",ReneMichael0106,"RT @namwella1961: AJC: Between Herschel Walker being accused of paying for his girlfriend’s abortion, and his son’s tweets about his father, some GA GOP are worried about Walker’s chances.

There's a qualified candidate running for GA Senate.
It's not Herschel Walker!
#VoteWarnock #ProudBlue22 https://t.co/uCTNp1KqlE"
1577321047795320000,2022-10-04 15:33:37+00:00,"San Juan, PR",JBorges,"RT @ninaturner: GOP Senate candidates: 

PA: Killed hundreds of dogs, including puppies

GA: Violence against women and paying for abortions while trying to restrict others from having them

OH: Encourages women to stay in violent marriages

WI: “Insurrectionists taught us how to use flagpoles”"
1577321025133420000,2022-10-04 15:33:32+00:00,L.A. & Coachella Valley,1zzyzyx1,"RT @mollybears22: Let’s hope more R’s come to their senses. At some point, GA Republicans need to seriously ask themselves: do you feel safe with Herschel Walker in the US Senate as *your* representative?
@SenatorWarnock has &amp; will continue to do so much for you. #VoteWarnock 
#DemVoice1 #wtpBLUE https://t.co/7PDtMq1Wld"
1577320864445590000,2022-10-04 15:32:53+00:00,,MacLinx,"RT @namwella1961: AJC: Between Herschel Walker being accused of paying for his girlfriend’s abortion, and his son’s tweets about his father, some GA GOP are worried about Walker’s chances.

There's a qualified candidate running for GA Senate.
It's not Herschel Walker!
#VoteWarnock #ProudBlue22 https://t.co/uCTNp1KqlE"
1577351236948560000,2022-10-04 17:33:35+00:00,,RealGaryShep,"RT @namwella1961: AJC: Between Herschel Walker being accused of paying for his girlfriend’s abortion, and his son’s tweets about his father, some GA GOP are worried about Walker’s chances.

There's a qualified candidate running for GA Senate.
It's not Herschel Walker!
#VoteWarnock #ProudBlue22 https://t.co/uCTNp1KqlE"
1577351100168120000,2022-10-04 17:33:02+00:00,"Atlanta, GA",Atlantasportguy,"Herschel Walker is probably the worst political candidate I've seen in my life.

Georgia is going to be stuck with Warnock for 6 more years. Hopefully this doesn't cost the GOP the senate. Stop voting Trump candidates, there's no reason it should be this close in GA, OH, PA, etc."
1577350537749880000,2022-10-04 17:30:48+00:00,"Washington, USA",wyattmatters,"@GenDonBolduc @NikkiHaley @SenatorHassan L👀k !!! Nikki Haley also endorsed this guy…bad judgment??                     “Herschel Walker's Son Christian Breaks Ties with Father amid Tense Ga. Senate Run: 🚨—NEW TV AD: ""On A New Mission""

I’ve spent my life serving this nation. 

Now, I'm on NEW MISSION: to fight the career politicians who are putting their own self-interest ahead of their constituents. That starts with getting @SenatorHassan out of the U.S. Senate. 

WATCH NOW ⬇️ https://t.co/Yc96Tg8jzS"
1577350457583970000,2022-10-04 17:30:29+00:00,"Florida, USA",Do_YaPunk,"RT @namwella1961: AJC: Between Herschel Walker being accused of paying for his girlfriend’s abortion, and his son’s tweets about his father, some GA GOP are worried about Walker’s chances.

There's a qualified candidate running for GA Senate.
It's not Herschel Walker!
#VoteWarnock #ProudBlue22 https://t.co/uCTNp1KqlE"
1577350415385070000,2022-10-04 17:30:19+00:00,"Resume Speed, Alabama",DavidNo32883941,"@dew32224 @PamelaHensley22 But since Fetterman is answerable, concentrated primarily in Pa to that electorate, people living elsewhere aren’t germane. Senate race in Pa is unlike Ga, with issues reaching across the American continent. Too, Ga sets the overall tone for the regional South; for the undecided.: @DavidNo32883941 @PamelaHensley22 Don't be surprised if Fetterman barely wins, after PA takes several days to count the ballots, with a hard left turn after the lights go out and everyone goes home."
1577350355540750000,2022-10-04 17:30:05+00:00,W PA ,MarcilynF,"RT @SimonWDC: Not a good morning for Rs:

- With GA implosion, Senate far more likely to stay Dem  
- With new MAL revelations Trump far more likely to get indicted
- New PA poll has Fetterman up 6, Oz with narrow/no path to victory https://t.co/vQkY2z8K6d"
1577350167191330000,2022-10-04 17:29:20+00:00,,CanaveralGal,"RT @GeoffreyWeiss: @SandyBeachesFJB It's not exactly a coincidence that in order to take back the Senate, Republican candidates have to win in the 4 states where the election fraud of 2020 was the most pronounced, PA, GA, NV, and AZ."
1577350065915650000,2022-10-04 17:28:56+00:00,"Jonesboro, AR",Jobe00,"RT @ninaturner: GOP Senate candidates: 

PA: Killed hundreds of dogs, including puppies

GA: Violence against women and paying for abortions while trying to restrict others from having them

OH: Encourages women to stay in violent marriages

WI: “Insurrectionists taught us how to use flagpoles”"
1577349235787410000,2022-10-04 17:25:38+00:00,United States of America ,SMBWhitney,"Democrats 8 Battleground States
U.S. Senate 🌊 Midterms

AZ 🔹️Sen Mark Kelly
FL 🔹️Rep Val Demings
GA 🔹️Sen. Rev Warnock
NV 🔹️Sen. Catherine Cortez Masto
NH 🔹️Sen Maggie Hassan
NC 🔹️Cheri Beasley
PA 🔹️John Fetterman
WS🔹️Lt. Gov Mandela Barnes https: Holy shit. #Wisconsin: VOTE. HIM. OUT. https://t.co/STbM2Qd7Z6"
1577349178539180000,2022-10-04 17:25:24+00:00,Los Angeles,ibrill,"A question for my more politically attuned friends, esp. those familiar with Georgia:

If the GA Senate race is so important, why did the GOP go with such an inexperienced/dysfunctional candidate? GA seems like a state where there are plenty of conservative figures to choose from"
1577349058863030000,2022-10-04 17:24:56+00:00,,FarmerMikeVa1,"RT @mollybears22: Excellent article. Showcases exactly why Walker should never be near the US Senate or any public office. GA residents - please see him for who &amp; what he is. He will *not* serve you. He will not do anything good for GA. @SenatorWarnock will. 
#VoteWarnock #DemVoice1 #wtpBLUE https://t.co/mvVumEogCU"
1577348829355070000,2022-10-04 17:24:01+00:00,"Saltillo, Coahuila, Mexico",robertosavard,"RT @namwella1961: AJC: Between Herschel Walker being accused of paying for his girlfriend’s abortion, and his son’s tweets about his father, some GA GOP are worried about Walker’s chances.

There's a qualified candidate running for GA Senate.
It's not Herschel Walker!
#VoteWarnock #ProudBlue22 https://t.co/uCTNp1KqlE"
1577348809532700000,2022-10-04 17:23:56+00:00,"Long Beach, Ca",matthewfreibaum,"RT @SimonWDC: Not a good morning for Rs:

- With GA implosion, Senate far more likely to stay Dem  
- With new MAL revelations Trump far more likely to get indicted
- New PA poll has Fetterman up 6, Oz with narrow/no path to victory https://t.co/vQkY2z8K6d"
1577348798367550000,2022-10-04 17:23:53+00:00,,wildelk68,"Citizens of PA and GA, regardless of party u deserve better than Warnock and Fetterman! You know they will be terrible! Support Oz and Walker for the Senate!"
1577348386159720000,2022-10-04 17:22:15+00:00,Pa,BelindaHrestak,"RT @ninaturner: GOP Senate candidates: 

PA: Killed hundreds of dogs, including puppies

GA: Violence against women and paying for abortions while trying to restrict others from having them

OH: Encourages women to stay in violent marriages

WI: “Insurrectionists taught us how to use flagpoles”"
1577348358825560000,2022-10-04 17:22:09+00:00,United States,reallybob1,"@Darcman @AmoneyResists @HawkmanAlex Republicans will vote for Walker in GA for the same reason Democrats will vote for Fetterman in PA. It's all about one and only one vote: @AmoneyResists @HawkmanAlex Your tweet assumes Republican voters have standards! If holding a gun to a woman’s head and threatening to “blow her head off” wasn’t enough to kill Walkers campaign, what makes you think the revelation that he paid for an abortion would?"
1577348349300290000,2022-10-04 17:22:06+00:00,"Tennessee, USA",WittyStatesman,"@NoLieWithBTC Wait what? I haven't really kept up much with the GA Senate race so I'm not following this 😳: According to Republican logic, Herschel Walker paid for his child to be murdered. Why would they vote for a murderer?"
1577348335803020000,2022-10-04 17:22:03+00:00,Where abortion is a choice ,mcshambly,"RT @jbirch_12: GA, please watch this video. Herschel Walker is unfit, unqualified and a complete liar, according to his son.  

The nation cheered you in 2020 when you elected @ReverendWarnock to represent you in the senate

@SenatorWarnock is the best! Re-elect him, GA

@wtpBLUE
#FreshResists https://t.co/AMTPKii75o"
1577348314370130000,2022-10-04 17:21:58+00:00,"Missouri, USA",zoombouse,"RT @GeoffreyWeiss: @SandyBeachesFJB It's not exactly a coincidence that in order to take back the Senate, Republican candidates have to win in the 4 states where the election fraud of 2020 was the most pronounced, PA, GA, NV, and AZ."
1577348197202070000,2022-10-04 17:21:30+00:00,United States,antonio5591,"I can’t imagine that the citizens of Ga. are crazy enough to send this disaster of a human being to the Senate to represent their State. What Walker needs is a life coach,his life is out of control, to align him with a relationship with reality. https: Loling at the phrase “what has or hasn’t happened in Herschel Walker’s past.” https://t.co/rQS9OH8exk"
1577347983187710000,2022-10-04 17:20:39+00:00,,Denny07155774,"RT @namwella1961: AJC: Between Herschel Walker being accused of paying for his girlfriend’s abortion, and his son’s tweets about his father, some GA GOP are worried about Walker’s chances.

There's a qualified candidate running for GA Senate.
It's not Herschel Walker!
#VoteWarnock #ProudBlue22 https://t.co/uCTNp1KqlE"
1577347873104180000,2022-10-04 17:20:13+00:00,,nielsenjall,"RT @SMBWhitney: VOTE BLUE WAVE 2022
Democrats 8 Battleground States
U.S. Senate 🌊 Midterms

AZ 🔹️Sen Mark Kelly
FL 🔹️Rep Val Demings
GA 🔹️Sen. Rev Warnock
NV 🔹️Sen. Catherine Cortez Masto
NH🔹️Sen Maggie Hassan
NC 🔹️Cheri Beasley
PA 🔹️John Fetterman
WS🔹️Lt. Gov Mandela Barnes"
1577347778111450000,2022-10-04 17:19:50+00:00,"Oregon, USA",marissawp,"RT @jbirch_12: Walker is a liar, liar, liar!  Remember in November that you can’t trust a word out of his mouth. How many lies is this?

GA, you deserve an honest, upstanding citizen to represent you. 

💙Re-elect ⁦@SenatorWarnock⁩💙

#wtpBLUE
#FreshResists https://t.co/02ZcYWHt80"
1577347738907430000,2022-10-04 17:19:41+00:00,The Empire of American States,CoreRutile,"RT @ninaturner: GOP Senate candidates: 

PA: Killed hundreds of dogs, including puppies

GA: Violence against women and paying for abortions while trying to restrict others from having them

OH: Encourages women to stay in violent marriages

WI: “Insurrectionists taught us how to use flagpoles”"
1577347466718060000,2022-10-04 17:18:36+00:00,,Pamwhaat52,"RT @mollybears22: Excellent article. Showcases exactly why Walker should never be near the US Senate or any public office. GA residents - please see him for who &amp; what he is. He will *not* serve you. He will not do anything good for GA. @SenatorWarnock will. 
#VoteWarnock #DemVoice1 #wtpBLUE https://t.co/mvVumEogCU"
1577347428625390000,2022-10-04 17:18:27+00:00,⬅️ To the left ,luanabrans,"RT @mollybears22: Excellent article. Showcases exactly why Walker should never be near the US Senate or any public office. GA residents - please see him for who &amp; what he is. He will *not* serve you. He will not do anything good for GA. @SenatorWarnock will. 
#VoteWarnock #DemVoice1 #wtpBLUE https://t.co/mvVumEogCU"
1577347388469130000,2022-10-04 17:18:17+00:00,Boston-ish,BostonSister,"RT @SMBWhitney: VOTE BLUE WAVE 2022
Democrats 8 Battleground States
U.S. Senate 🌊 Midterms

AZ 🔹️Sen Mark Kelly
FL 🔹️Rep Val Demings
GA 🔹️Sen. Rev Warnock
NV 🔹️Sen. Catherine Cortez Masto
NH🔹️Sen Maggie Hassan
NC 🔹️Cheri Beasley
PA 🔹️John Fetterman
WS🔹️Lt. Gov Mandela Barnes"
1577347339446100000,2022-10-04 17:18:06+00:00,United States,andy4democracy,"RT @namwella1961: AJC: Between Herschel Walker being accused of paying for his girlfriend’s abortion, and his son’s tweets about his father, some GA GOP are worried about Walker’s chances.

There's a qualified candidate running for GA Senate.
It's not Herschel Walker!
#VoteWarnock #ProudBlue22 https://t.co/uCTNp1KqlE"
